date,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,district,latitude
2016-04-09,29.73,0.0,2.41,24.91,Muzaffarnagar,29.47
2016-04-10,30.08,0.0,3.14,19.22,Muzaffarnagar,29.47
2016-04-11,29.16,0.0,3.96,24.92,Muzaffarnagar,29.47
2016-04-12,28.81,0.0,4.43,26.93,Muzaffarnagar,29.47
2016-04-13,30.24,0.0,4.91,27.16,Muzaffarnagar,29.47
2016-04-14,31.6,0.0,3.77,26.98,Muzaffarnagar,29.47
2016-04-15,32.83,0.0,3.03,23.93,Muzaffarnagar,29.47
2016-04-16,34.31,0.0,3.0,23.84,Muzaffarnagar,29.47
2016-04-17,34.58,0.02,1.96,22.81,Muzaffarnagar,29.47
2016-04-18,33.95,0.3,2.12,21.49,Muzaffarnagar,29.47
2016-04-19,33.82,0.35,1.48,18.26,Muzaffarnagar,29.47
2016-04-20,33.88,0.0,3.66,24.01,Muzaffarnagar,29.47
2016-04-21,32.83,0.0,5.11,27.16,Muzaffarnagar,29.47
2016-04-22,33.58,0.39,2.76,22.57,Muzaffarnagar,29.47
2016-04-23,30.6,0.82,3.14,28.27,Muzaffarnagar,29.47
2016-04-24,29.98,0.0,3.27,28.31,Muzaffarnagar,29.47
2016-04-25,30.63,0.0,3.18,27.21,Muzaffarnagar,29.47
2016-04-26,31.81,0.0,2.2,24.67,Muzaffarnagar,29.47
2016-04-27,32.53,0.0,2.63,24.89,Muzaffarnagar,29.47
2016-04-28,32.79,0.0,3.29,26.7,Muzaffarnagar,29.47
2016-04-29,32.88,0.0,2.82,26.52,Muzaffarnagar,29.47
2016-04-30,32.38,0.0,2.17,25.27,Muzaffarnagar,29.47
2016-05-01,33.65,0.0,2.84,26.21,Muzaffarnagar,29.47
2016-05-02,35.23,0.0,2.34,25.79,Muzaffarnagar,29.47
2016-05-03,33.31,2.76,2.22,17.74,Muzaffarnagar,29.47
2016-05-04,33.85,0.59,2.81,17.68,Muzaffarnagar,29.47
2016-05-05,31.93,5.0,2.5,20.82,Muzaffarnagar,29.47
2016-05-06,30.97,1.46,1.66,23.05,Muzaffarnagar,29.47
2016-05-07,32.2,0.11,1.66,22.02,Muzaffarnagar,29.47
2016-05-08,33.19,0.01,1.65,20.92,Muzaffarnagar,29.47
2016-05-09,34.37,0.07,2.1,20.91,Muzaffarnagar,29.47
2016-05-10,34.58,0.23,1.91,21.96,Muzaffarnagar,29.47
2016-05-11,33.78,2.77,1.67,20.72,Muzaffarnagar,29.47
2016-05-12,34.31,0.0,2.16,25.08,Muzaffarnagar,29.47
2016-05-13,35.62,0.01,1.74,25.5,Muzaffarnagar,29.47
2016-05-14,36.44,0.0,2.32,26.74,Muzaffarnagar,29.47
2016-05-15,36.87,0.02,3.48,26.54,Muzaffarnagar,29.47
2016-05-16,36.39,0.0,3.14,28.3,Muzaffarnagar,29.47
2016-05-17,36.76,0.0,3.54,28.94,Muzaffarnagar,29.47
2016-05-18,37.35,0.0,2.65,28.99,Muzaffarnagar,29.47
2016-05-19,37.9,0.0,2.23,27.23,Muzaffarnagar,29.47
2016-05-20,37.36,0.0,2.3,25.38,Muzaffarnagar,29.47
2016-05-21,38.43,0.88,2.27,24.83,Muzaffarnagar,29.47
2016-05-22,38.37,0.01,2.3,25.87,Muzaffarnagar,29.47
2016-05-23,37.46,2.13,2.43,16.59,Muzaffarnagar,29.47
2016-05-24,34.08,6.53,2.28,20.38,Muzaffarnagar,29.47
2016-05-25,33.74,0.06,2.97,24.45,Muzaffarnagar,29.47
2016-05-26,34.92,0.48,2.19,26.12,Muzaffarnagar,29.47
2016-05-27,37.3,0.0,4.52,26.07,Muzaffarnagar,29.47
2016-05-28,36.35,0.96,3.42,23.51,Muzaffarnagar,29.47
2016-05-29,33.65,13.71,1.97,21.77,Muzaffarnagar,29.47
2016-05-30,32.34,1.59,2.23,19.93,Muzaffarnagar,29.47
2016-05-31,33.73,0.0,2.84,26.04,Muzaffarnagar,29.47
2016-06-01,35.4,0.0,2.88,25.55,Muzaffarnagar,29.47
2016-06-02,36.57,0.16,4.18,24.71,Muzaffarnagar,29.47
2016-06-03,36.25,0.19,2.02,25.64,Muzaffarnagar,29.47
2016-06-04,36.73,1.34,1.59,26.23,Muzaffarnagar,29.47
2016-06-05,37.84,1.01,1.27,25.19,Muzaffarnagar,29.47
2016-06-06,35.3,10.2,1.29,23.2,Muzaffarnagar,29.47
2016-06-07,34.55,1.1,1.37,21.96,Muzaffarnagar,29.47
2016-06-08,36.06,0.17,1.64,24.43,Muzaffarnagar,29.47
2016-06-09,36.99,2.01,2.01,23.93,Muzaffarnagar,29.47
2016-06-10,37.68,0.12,1.73,25.41,Muzaffarnagar,29.47
2016-06-11,37.48,1.43,3.51,22.99,Muzaffarnagar,29.47
2016-06-12,37.78,0.09,3.77,23.39,Muzaffarnagar,29.47
2016-06-13,37.28,1.34,4.09,22.93,Muzaffarnagar,29.47
2016-06-14,35.71,0.57,3.99,21.33,Muzaffarnagar,29.47
2016-06-15,35.44,6.26,1.71,15.33,Muzaffarnagar,29.47
2016-06-16,33.16,12.27,2.07,20.69,Muzaffarnagar,29.47
2016-06-17,35.32,0.01,1.27,22.78,Muzaffarnagar,29.47
2016-06-18,35.94,0.05,1.36,23.0,Muzaffarnagar,29.47
2016-06-19,35.71,1.01,1.88,23.29,Muzaffarnagar,29.47
2016-06-20,36.39,0.96,1.93,15.4,Muzaffarnagar,29.47
2016-06-21,35.42,2.69,2.52,19.5,Muzaffarnagar,29.47
2016-06-22,34.49,2.98,1.31,20.72,Muzaffarnagar,29.47
2016-06-23,35.5,0.07,2.21,20.44,Muzaffarnagar,29.47
2016-06-24,36.57,0.01,2.18,21.12,Muzaffarnagar,29.47
2016-06-25,36.86,0.37,1.11,21.73,Muzaffarnagar,29.47
2016-06-26,36.07,0.96,1.56,18.54,Muzaffarnagar,29.47
2016-06-27,35.79,3.47,1.47,18.84,Muzaffarnagar,29.47
2016-06-28,34.78,5.55,1.55,12.31,Muzaffarnagar,29.47
2016-06-29,36.18,0.63,1.23,24.66,Muzaffarnagar,29.47
2016-06-30,36.92,2.86,2.02,21.91,Muzaffarnagar,29.47
2016-07-01,35.3,11.39,2.18,14.45,Muzaffarnagar,29.47
2016-07-02,32.58,14.75,2.31,5.57,Muzaffarnagar,29.47
2016-07-03,32.0,6.86,1.6,9.77,Muzaffarnagar,29.47
2016-07-04,30.3,18.74,0.8,20.53,Muzaffarnagar,29.47
2016-07-05,34.13,1.34,2.24,19.96,Muzaffarnagar,29.47
2016-07-06,35.4,2.89,1.68,18.35,Muzaffarnagar,29.47
2016-07-07,35.41,0.43,1.75,19.87,Muzaffarnagar,29.47
2016-07-08,35.79,1.25,1.75,14.77,Muzaffarnagar,29.47
2016-07-09,34.94,2.32,1.14,20.19,Muzaffarnagar,29.47
2016-07-10,34.83,0.96,1.85,20.93,Muzaffarnagar,29.47
2016-07-11,34.46,0.46,2.32,17.96,Muzaffarnagar,29.47
2016-07-12,32.33,1.38,2.43,18.01,Muzaffarnagar,29.47
2016-07-13,33.05,3.21,2.02,24.37,Muzaffarnagar,29.47
2016-07-14,30.38,6.81,1.08,9.42,Muzaffarnagar,29.47
2016-07-15,32.7,5.92,1.67,18.08,Muzaffarnagar,29.47
2016-07-16,30.5,36.75,1.32,3.39,Muzaffarnagar,29.47
2016-07-17,28.6,96.43,0.66,8.8,Muzaffarnagar,29.47
2016-07-18,28.98,14.44,1.72,18.85,Muzaffarnagar,29.47
2016-07-19,29.79,0.21,3.39,22.04,Muzaffarnagar,29.47
2016-07-20,30.41,0.04,2.73,22.19,Muzaffarnagar,29.47
2016-07-21,30.78,5.32,1.95,22.17,Muzaffarnagar,29.47
2016-07-22,29.64,31.13,1.78,19.08,Muzaffarnagar,29.47
2016-07-23,29.37,16.51,1.59,16.46,Muzaffarnagar,29.47
2016-07-24,28.89,7.41,1.06,20.85,Muzaffarnagar,29.47
2016-07-25,29.94,1.25,1.09,20.55,Muzaffarnagar,29.47
2016-07-26,29.03,0.95,1.74,12.06,Muzaffarnagar,29.47
2016-07-27,27.72,4.4,2.16,14.8,Muzaffarnagar,29.47
2016-07-28,27.65,29.55,0.7,15.5,Muzaffarnagar,29.47
2016-07-29,28.29,31.59,0.81,10.73,Muzaffarnagar,29.47
2016-07-30,26.85,16.86,1.32,13.82,Muzaffarnagar,29.47
2016-07-31,28.61,4.21,0.93,17.18,Muzaffarnagar,29.47
2016-08-01,27.88,14.71,2.61,13.6,Muzaffarnagar,29.47
2016-08-02,28.24,0.79,2.13,20.89,Muzaffarnagar,29.47
2016-08-03,29.58,0.15,0.98,25.21,Muzaffarnagar,29.47
2016-08-04,30.29,0.08,0.99,25.23,Muzaffarnagar,29.47
2016-08-05,30.12,20.96,0.68,21.52,Muzaffarnagar,29.47
2016-08-06,29.94,9.15,0.93,12.12,Muzaffarnagar,29.47
2016-08-07,29.9,6.94,0.91,19.93,Muzaffarnagar,29.47
2016-08-08,29.89,2.54,0.99,16.93,Muzaffarnagar,29.47
2016-08-09,28.88,9.23,1.56,19.64,Muzaffarnagar,29.47
2016-08-10,27.01,11.63,2.15,15.44,Muzaffarnagar,29.47
2016-08-11,27.79,10.13,1.59,10.07,Muzaffarnagar,29.47
2016-08-12,27.64,8.01,1.33,16.11,Muzaffarnagar,29.47
2016-08-13,28.49,2.48,1.24,15.62,Muzaffarnagar,29.47
2016-08-14,28.64,2.96,1.32,8.82,Muzaffarnagar,29.47
2016-08-15,28.89,2.33,2.08,19.57,Muzaffarnagar,29.47
2016-08-16,28.76,0.44,2.35,22.98,Muzaffarnagar,29.47
2016-08-17,28.33,6.29,1.5,10.5,Muzaffarnagar,29.47
2016-08-18,28.96,4.98,0.93,14.09,Muzaffarnagar,29.47
2016-08-19,29.23,1.32,1.32,22.41,Muzaffarnagar,29.47
2016-08-20,28.91,1.21,1.04,19.35,Muzaffarnagar,29.47
2016-08-21,28.87,0.43,1.01,23.17,Muzaffarnagar,29.47
2016-08-22,28.89,2.19,0.92,21.31,Muzaffarnagar,29.47
2016-08-23,29.16,1.18,0.77,16.85,Muzaffarnagar,29.47
2016-08-24,27.87,2.95,1.8,16.15,Muzaffarnagar,29.47
2016-08-25,29.16,0.38,0.84,21.13,Muzaffarnagar,29.47
2016-08-26,28.78,1.09,0.87,20.99,Muzaffarnagar,29.47
2016-08-27,28.15,2.01,1.57,16.24,Muzaffarnagar,29.47
2016-08-28,28.1,0.05,0.96,22.46,Muzaffarnagar,29.47
2016-08-29,28.23,9.19,1.28,11.73,Muzaffarnagar,29.47
2016-08-30,28.09,4.97,0.86,18.56,Muzaffarnagar,29.47
2016-08-31,27.38,8.11,1.09,8.78,Muzaffarnagar,29.47
2016-09-01,27.98,19.5,1.07,14.41,Muzaffarnagar,29.47
2016-09-02,27.36,0.17,2.48,19.99,Muzaffarnagar,29.47
2016-09-03,26.76,0.0,2.56,22.73,Muzaffarnagar,29.47
2016-09-04,26.76,1.18,2.31,22.18,Muzaffarnagar,29.47
2016-09-05,27.02,5.42,2.06,19.88,Muzaffarnagar,29.47
2016-09-06,27.15,0.04,2.51,20.91,Muzaffarnagar,29.47
2016-09-07,27.12,0.0,2.41,20.21,Muzaffarnagar,29.47
2016-09-08,27.75,0.01,2.5,20.15,Muzaffarnagar,29.47
2016-09-09,27.91,0.72,2.61,20.2,Muzaffarnagar,29.47
2016-09-10,28.0,0.45,2.37,20.9,Muzaffarnagar,29.47
2016-09-11,27.99,1.29,2.15,20.97,Muzaffarnagar,29.47
2016-09-12,28.33,0.87,2.23,20.42,Muzaffarnagar,29.47
2016-09-13,28.56,0.15,1.49,17.27,Muzaffarnagar,29.47
2016-09-14,29.11,0.3,0.95,20.76,Muzaffarnagar,29.47
2016-09-15,28.96,0.07,1.36,21.12,Muzaffarnagar,29.47
2016-09-16,29.31,0.01,1.13,20.97,Muzaffarnagar,29.47
2016-09-17,30.05,0.0,0.77,18.71,Muzaffarnagar,29.47
2016-09-18,30.01,0.03,0.53,18.42,Muzaffarnagar,29.47
2016-09-19,29.61,1.05,1.16,17.12,Muzaffarnagar,29.47
2016-09-20,30.63,1.41,0.81,16.97,Muzaffarnagar,29.47
2016-09-21,30.55,5.66,0.9,15.06,Muzaffarnagar,29.47
2016-09-22,28.18,7.61,0.86,15.69,Muzaffarnagar,29.47
2016-09-23,28.83,0.04,0.78,20.33,Muzaffarnagar,29.47
2016-09-24,28.99,0.0,0.83,17.83,Muzaffarnagar,29.47
2016-09-25,29.02,0.02,0.92,18.77,Muzaffarnagar,29.47
2016-09-26,28.4,6.46,1.04,15.58,Muzaffarnagar,29.47
2016-09-27,28.15,1.02,1.07,14.74,Muzaffarnagar,29.47
2016-09-28,29.11,0.0,0.9,15.13,Muzaffarnagar,29.47
2016-09-29,28.97,0.0,0.91,14.48,Muzaffarnagar,29.47
2016-09-30,29.54,0.0,1.01,15.86,Muzaffarnagar,29.47
2016-10-01,29.74,0.0,1.05,14.19,Muzaffarnagar,29.47
2016-10-02,30.78,0.0,0.6,13.49,Muzaffarnagar,29.47
2016-10-03,30.04,0.02,1.47,10.51,Muzaffarnagar,29.47
2016-10-04,29.7,0.46,1.25,11.68,Muzaffarnagar,29.47
2016-10-05,28.11,1.0,1.45,10.65,Muzaffarnagar,29.47
2016-10-06,28.01,3.72,1.04,13.11,Muzaffarnagar,29.47
2016-10-07,28.03,0.07,1.91,15.46,Muzaffarnagar,29.47
2016-10-08,27.69,0.0,1.5,17.8,Muzaffarnagar,29.47
2016-10-09,27.11,0.01,1.27,17.41,Muzaffarnagar,29.47
2016-10-10,26.48,0.0,1.67,14.36,Muzaffarnagar,29.47
2016-10-11,25.77,0.0,2.24,19.01,Muzaffarnagar,29.47
2016-10-12,25.08,0.0,2.22,19.08,Muzaffarnagar,29.47
2016-10-13,24.64,0.0,2.62,19.39,Muzaffarnagar,29.47
2016-10-14,24.23,0.0,1.79,19.41,Muzaffarnagar,29.47
2016-10-15,24.47,0.0,1.91,19.02,Muzaffarnagar,29.47
2016-10-16,24.38,0.0,1.85,18.39,Muzaffarnagar,29.47
2016-10-17,24.43,0.0,1.95,18.25,Muzaffarnagar,29.47
2016-10-18,23.96,0.0,1.65,17.98,Muzaffarnagar,29.47
2016-10-19,24.18,0.0,1.41,17.41,Muzaffarnagar,29.47
